Date,Curve,Uniswap,PancakeSwap,SushiSwap ,Balancer,Bancor ,Ellipsis Finance ($),QuickSwap,Trader_Joe,Osmosis ($),Biswap ($),SpookySwap,Orca ($),xExchange ($),Thorchain ($),Katana ($),DODO,ApeSwap
8/25/2023,2386578898,3283933424,1210548236,297881690.8,587138203.7,64671673.76,5004870.76,94061057.43,87962663.49,93755513.1,72220844.07,15477131.11,37171384.29,37246279.99,110365062.4,64770401.19,31812733,13259597.7
8/26/2023,2406545507,3289732201,1209109465,295860528.7,590815204.3,64697824.77,5011958.57,93753444.7,86014562.52,93422929.59,72050440.22,15229172.46,37223318.34,36944084.86,109181583.7,64409715.27,31922404.94,13194179.85
8/27/2023,2407196049,3251775454,1214969427,289336863.4,591853614.2,64791909.59,5393264.34,93032320.22,86270271.14,91200175.99,71883806.77,15179711.52,36904013,36763211.42,105910222.9,65298707.57,31919059.65,12511137.14
8/28/2023,2407297861,3243150893,1214502366,289017271.3,595115522.6,64812259.18,5149586.9,92070460.96,87515142.81,90656659.45,71678686.63,15211873.54,37413112.79,36639206.16,109361882.5,64664211.27,32122176.63,12519058.76
8/29/2023,2427606772,3329311325,1242806169,299010763,623458867,68047229.43,5582326.4,95992551.54,89362453.91,91126280.47,73354875.45,16185849.89,37335943.54,36925572.01,108955181.7,67275079.27,32598007.12,12828737.64
8/30/2023,2404427679,3294163694,1225877884,293133328.1,622193211.4,66884449.52,5106496.76,94594637.81,86189117.29,92851690.89,72945380.52,15853254.97,38608205.52,38090240.51,116995595.3,65873185.22,32602286.09,12541946.1
8/31/2023,2338481532,3198667041,1204317701,283401274.9,611759660.2,64768445.52,5010029.44,95907146.06,85814561.02,90534924.46,71297394.13,15038502.25,38310523.86,38164929.57,114918838.8,64003393.82,32832478.36,12197653.33
9/1/2023,2293554651,3175872694,1220394099,280513380,608837296.2,64445810.95,4916411.64,95601725.19,84167383.94,87174042.75,78238801.97,15089842.89,36977964.95,37951845.02,110950567.2,62533536.03,32321933.25,12057343.56
9/2/2023,2285739031,3189887492,1223437479,281046092.4,610951001.2,64871772.75,4917411.88,95553987.88,84003739.1,84455140.91,78522136.64,14897938.19,36691017.49,36264229.84,111515249.3,62814776.28,30796048,12086065
9/3/2023,2284189308,3190441543,1225107792,279200025.4,615132289.9,65643681.59,4937941.06,96131471.13,84167608.16,84850709.09,79152865.5,14948334.5,36552028.46,36162048.23,111506591.9,63056487.32,31278379.8,12020736.02
9/4/2023,2301688130,3180027823,1229363767,277859191.9,612190863.1,65086858.58,4925284.41,95314841.96,84888649.08,84718134.17,81248807.28,15180505.28,36700239.14,36268841.68,108175297.9,62335028.46,31285925.62,12045206.03
9/5/2023,2260724370,3179536162,1231167056,277726657.3,620840541.5,65284421.99,4866903.16,94883831.37,83286933.89,83360083.83,81338214.32,14858388.56,36386996.43,36147373.59,107381291.6,62663074.23,31285184.48,12026386.96
9/6/2023,2260808307,3201647261,1225992307,276532890.5,622464664.8,66719550.5,4836362.1,94681370.97,83491836.75,84401966.14,80930981.21,14979711.97,37109204.79,36312450.25,108639878.2,62696709.57,31594709.08,12019167.85
9/7/2023,2163564652,3234712477,1236812231,278154282.9,643848617,66494203.02,4828049.22,91436360.72,85457824.94,84294600.99,81253719.43,15017532.27,36500665.48,35772660.12,111084127.2,63297228.49,31961794.32,12026398.58
9/8/2023,2165328095,3196965655,1229839025,276119282.9,635119550.5,66052044.29,4888742.55,95020038.88,83078692.53,84772835.89,77671329.56,14791614.85,37130538.16,36052627.57,112600542.6,62204018.12,32013931.16,11935153.97
9/9/2023,2167262984,3190471546,1229524363,275531534.1,628684730,65561820.29,4832977.44,95025817.58,82539157.4,82983909.34,72009893.9,14771674.36,36333875.1,35517564.06,111926199,62249227.9,32074067.39,11907183
9/10/2023,2151378496,3155018745,1217401980,271764985,620434135.4,63410154.01,4715695.63,94529849.98,82520935.79,82755535.44,70690466.98,14418730.08,36105774.23,35331644.56,110965613.1,60792068.86,31799218.96,11777483.03
9/11/2023,2114028338,3032240498,1189576494,263223985.3,598862153,61086286.04,4696741.6,88460528.03,79948950.88,80417387.84,69012531.89,14076188.47,34963207.44,34274518.97,109915393.3,57466749.3,31489893.72,11376792.38
9/12/2023,2103965873,3099002998,1196906409,268290131.1,609858787.4,62013597.03,4604425.48,87935195.3,80011737.43,77070791.6,68913809.37,14080803.41,34553679.42,33242772.4,105662910.5,58519224.64,31361390.19,11465254.41
9/13/2023,2100603804,3127167852,1206997395,270817313.9,615448553.3,59642129.82,4626760.21,92661304.93,80292270.34,78265132.99,69133931.44,14399648.64,34790891.58,33526744.99,107965977.1,58993549.09,31581687.31,11330097.47
9/14/2023,2101913108,3174749270,1207792626,269766383.2,616702103.2,60023614.32,4795200.56,93130030.9,80635543.45,79084471.97,66018345.75,14593059.13,35366994.43,34356138.11,111034501.2,61185318.23,31631990.17,11353829.52
9/15/2023,2112406478,3204941233,1215221042,272323006.5,619058164.9,64034703.88,4690637.89,93383061.48,82468396.79,81594417.84,66182541.31,14667928.47,35613546.46,35227226.15,112651183,61264047.12,31715979.68,11405110.11
9/16/2023,2098785539,3214475401,1218484909,272694748.6,616005725.1,62427022.3,4999087.15,93059633.11,81210517.96,83131983.26,66009980.63,14828166.46,36258868.7,35747355.12,116997184.2,61156285.23,32059662.94,11419544.66
9/17/2023,2106065119,3164846583,1220742030,270462935.8,608446173,60793073.39,5003177.52,92914374.31,81269296.77,84558150.88,65796364.59,14393079.32,35875133.27,37536085.72,119611103.4,59946287.5,32023385.54,11404389.86
9/18/2023,2114563673,3157604060,1221009774,272811791.1,614443533.7,61654285.4,4770886.09,92637946.9,79904560.46,82252681.49,65991592.65,14385387.51,35915708,36237813.53,115788919.2,60339046.32,31676093.18,11430507.85
9/19/2023,2113466052,3166582615,1221407533,266649547.1,616418109.9,62264831.72,5243551.2,88827101.98,81128735.98,85206637.91,76311718.64,14537423.33,37007880.64,36810256.82,117273998.6,60405064.97,31967751.63,11465640.91
9/20/2023,2091709990,3142998484,1215834658,264396082.2,609293552.8,61883002.06,5171913.94,88121319.76,81137620.76,85742939.09,76279385.3,14554681.26,37040386.51,37139093.11,120277346.7,60200613.78,32077784.24,11367789.36
9/21/2023,2052938278,3082458404,1199468771,259992240.5,594322446,60707140.06,5091593.25,87241588.34,78707602.61,84565470.84,75075064.09,14373512.41,37660934.6,38574889.85,115123851.1,58269170.45,31893458.67,11200022.44
9/22/2023,2064435218,3093716045,1202316314,261329699.2,593756393.2,61033727.19,4734322.02,87582796.66,79328240.79,82345250.54,75290704.73,14179304.64,37234137.48,36873438.76,114829778,58614591.76,31676092.17,11206849.92
9/23/2023,2063063653,3094219609,1210691828,260252102.3,590629148.8,61296950.89,4675382.13,87774605,78909399.45,82630411.3,75267956.29,14213188.27,38269466.6,36079410.2,113583995.5,58294898.11,31429694.91,11179215.51
9/24/2023,2058044828,3063726393,1202626232,258133837,586603113.8,60247397.25,4747431.23,87155095.89,76893550.16,81870619.37,75014024.83,14080693.52,38603164.8,35790569.99,110575412.6,58258752.52,31467562.25,11093594.38
9/25/2023,2060025317,3074388985,1205184779,259202574.9,587713253.1,61338366.33,4678912.25,86705090.86,76236130.99,80009934.27,76318531.33,14275146.63,38611475.92,34806564.83,110356089.7,57793938.61,31494549.48,11134380.96
9/26/2023,2066150427,3067721797,1212043934,259359458.3,592016152.4,60901903.52,4739793.56,86162420.18,76604206,76121898.12,76699403.36,14095992.95,38546888.17,35372916,111975111.8,57651837.79,31457794.57,11066569.35
9/27/2023,2069454654,3064224893,1214991485,258779204.4,593308759.2,60859325,4734916.32,86191709.64,76573986.42,75087910.78,77594524.87,14005696.86,38482988.29,36335870.71,113902530.9,57671625.65,31590020.1,11041246.56
9/28/2023,2101733708,3118397014,1226861385,265889313.9,610442340.4,62292679.83,4714506,87734198.5,78322024.48,73927154.69,78388077.29,14195746.12,38896239.52,34824186.29,113141060.6,58318820.43,31520570.27,11156762.91
9/29/2023,2103529759,3116739343,1230849530,267106830.1,614932924.7,62496343.93,4739703.62,91418677.37,79007034.03,75522913.89,78364659.84,14596847.55,41419446.82,36118775.46,121206773.2,59079554.65,32670136.53,11080765.97
9/30/2023,2082128315,3112388202,1233267598,266022748.9,615488453.5,63252423.54,4755344.77,90557242.69,78796823.99,75209449.96,79076938.5,14806175.59,42045839.72,36800030.5,124020324.1,59356611.93,32595557.91,11113591.11
10/1/2023,2104904343,3174450929,1246649294,275851952.8,639189853.4,64425297.25,4777209.96,88037744.83,82063082.5,75989924.99,80136998.12,15482299.56,42790846.44,36773974.42,122103091.1,60974411.61,32619326.43,11324710.54
10/2/2023,2071497894,3121075883,1224866832,267038890.2,623251936.1,61656836.83,4796881.27,86113439.27,80144517.54,77425936.42,79459988.02,14955164.77,43442085.9,37410078.59,130317342.6,58612508.64,32352690.22,11170404.86
10/3/2023,2078131105,3105209331,1213767362,265652293.7,620409754.1,61243133.62,4843372.61,90213276.74,79127407.01,73678051.4,77840858.71,14899362.17,42925073.23,36107954.86,128802290.2,59100659.8,32120818.15,11139532.92
10/4/2023,2068656538,3098341598,1225927046,265432393.2,621146731.6,61274487.87,4789379.67,90655396.9,81816830.83,71234576.26,78285272.12,14948663.9,42515022.14,34866921.66,129080044.5,58239251.37,32299517.62,11109766.38
10/5/2023,2051895223,3044317933,1212830881,261446212.1,611258276.8,60433799.25,4822733.92,89820033.82,80534692.85,71089842.65,78070804.66,14467095.37,41513909.57,35819920.92,134123221.2,57043186.83,32294399.05,10989111.15
10/6/2023,2071340988,3097022720,1222053618,266993973.7,624822442.5,61542679.06,4795912.93,90651162.56,82196493.12,71442388.2,78322126.42,14515430.87,41929037.69,35118423.12,135334347.8,57823273.62,31932455.17,11153652.41
10/7/2023,2061442071,3077116929,1212081915,268722370,617891450.7,60984062.67,4780352.78,86331908.2,80687033.04,72414726.04,77335860.76,14392118.55,43037727.14,35369716.33,135334347.8,57543206.92,32038551.43,11194332.45
10/8/2023,2059782828,3076212536,1207585381,267818376.2,616780483.8,74321831.24,5137994.78,90346583.76,80013975.84,71498652.72,77179876.64,14345000.76,43588158.28,34591861.28,135334347.8,57238353.81,31873894.15,11156219.93
10/9/2023,2032755833,2986967876,1177362391,260416481.6,598172172.5,68353802.92,4814047.24,89295095.61,78078086.29,68696607.42,76435177.04,13762015.02,45934343.5,34840760.82,135334347.8,55172744.61,31839823.76,10875818.01
10/10/2023,1990207775,2965857372,1173994066,260624490,595291838.3,66563084.99,4635115.11,89241983,77797305.28,67192049.94,70061952,13696656.65,44549553.03,32899535.14,135334347.8,54726377.43,31576540.49,10765708.74
10/11/2023,1769620455,2954452599,1163832318,260769484.4,591465769.6,68981343.35,4866331.76,89442198.69,77487962.51,63913329.34,73156076.31,13661604.05,44216050.48,32634330.19,120017033.1,54044185.59,30997163.85,10556756.22
10/12/2023,1691774461,2936037659,1152609041,256522336.4,579369118.1,66367510.54,4686231.44,88925136.88,74677959.63,64257904.3,72599387.99,13555019.48,44221820.06,32548863.45,119015828.2,53305889.14,30742834.84,10496674.23
10/13/2023,1691789714,2936036326,1160156781,257578723.1,582744169.4,66213886.68,4396471.97,89199560.22,76019675.62,64538412.37,73273447.3,13745070.17,43692703.68,32796137.19,118326553.7,53949798.19,30934116.29,10549131.62
10/14/2023,1704356054,2951225009,1161180328,258630664.2,584754019.7,65898397.91,4662522.96,89358876.91,75101982.62,64762259.25,73471258.35,13732199.54,44205045.14,33392260.04,121295816.3,53993247.01,81279775,10604264.44
10/15/2023,1707521099,2958299124,1170027768,259207877.2,584768717.3,69734069.88,4536926.21,89553673.65,75957086.91,64625801.4,73991422.58,13847006.37,44291579.01,33780782.93,119637344.6,54077277.99,81365018.89,10666850.93
10/16/2023,1731040605,3007302920,1181876642,265294439.3,587113346.9,71377606.24,4676591.76,91851694.85,77264669.1,65828088.14,74953593.77,13889018.36,44443665.54,36042617.23,121036564.4,54965006.9,81338564.47,10849374.14
10/17/2023,1709391969,2957187925,1165180768,260738106.2,574958943.5,70470243.13,4673060.55,91062316.52,75910733.15,65581940.71,78995961.94,13321333.52,46322246.34,35075694.06,120809478.9,53925525.72,31178997.03,10716866.84
10/18/2023,1697839496,2959541933,1161780641,258297866.4,570070530.4,69895002.4,4689447.92,89163224.12,75121553.5,63351803.74,78356211.91,13238966.37,46037772.29,33832827.46,117876268,53889859.49,31122586.84,10642902.93
10/19/2023,1672826988,2969905276,1163963822,257778457.2,590398845.9,71362777.05,4393554.23,88768309.37,75355846.94,61038905.33,78002970.46,12799350.15,45880678.31,33955617.62,118016138.4,54017877.16,30768657.58,10654530.46
10/20/2023,1709090427,3001521214,1168628187,261502180.6,597571357,70258068.68,4346822.11,89802342.61,75909719.25,60739263.59,77482005.92,12999094.17,47311617.54,33025030.68,117669459.9,55181039.5,30828645.52,10740448.52
10/21/2023,1694040454,3056175625,1178609539,264911326.3,605879137.3,71346685.55,4507343.37,91036165.91,77577061.71,62789390.47,77393399.37,13853444.93,48483107.73,34622777,122886077.8,56067083.25,30887371.42,10884199.35
10/22/2023,1700334683,3097387065,1197679020,268580244.6,617660712.8,73408832.02,4392786.24,93175416.76,78745768.59,62299657.15,82778567.8,14307956.88,50295698.79,35941116.19,127348512.2,56582587.69,32461854.14,11042817.39
10/23/2023,1760550530,3220819564,1232286032,282107932.2,652725605.5,76233796.83,4535289.63,98468565.27,81491042.5,62588605.62,84748816.94,15344715.11,49368581.08,36719814.7,131296977,59074652.81,31295987.12,11378626.34
10/24/2023,1754213959,3218552201,1223633569,285844927.4,654549539.6,76081842.11,4740112.9,95405885.56,81024752.11,66931639.89,86922732.69,15138554.27,51001191.76,39832778.42,149063189.8,59494826.09,31869739.51,11163528.58
10/25/2023,1762615532,3228341530,1220924008,285196890.7,659663379.1,74924176.65,4739819.07,96131997.71,80853409.18,65628542.86,85915577.63,15301655.34,49705799.04,39421268.89,149367294.7,60080223.94,31584830.86,11116697.02
10/26/2023,1774498779,3248020521,1228267434,280795386.8,669607208.9,68956845.62,4687185.28,95761088.97,83117868.71,68950934.08,85768741.38,15113568.17,51915699.58,39671856.05,152117871.1,60355729.68,31777043.94,11172831.54
10/27/2023,1766324147,3232266386,1229762673,279218025.2,652182204.9,68389538.26,4680116,94835102.44,81866673.99,69262283.27,81037631.97,15321234.16,51934393.33,39434960.43,158577513.9,59726901.77,31043811.69,11139582.07
10/28/2023,1774260630,3235488713,1235038738,278668520.7,654707718.2,68727800.54,4703998.91,94615994.94,82718001,70286369.94,77377359.26,15665253.84,51920208.78,39354600.37,160950149.6,62306672.53,31018724.42,11197705.96
10/29/2023,1790585142,3260639122,1242843129,280987809.9,664006473.5,70712991.85,4714034.76,96046743.3,84390200.02,71659417.38,76618546.25,16281732.72,51719015.77,39667634.42,164396926.3,64776242.29,31017702.54,11307419.48
10/30/2023,1783497256,3332201580,1248884144,282514168.5,658138402.3,69808043.15,4696899.49,96612752.65,84014306.38,73905728.97,78629522.15,16206707.34,53096072.78,41303386.69,163612590.1,64111775.57,33732091.81,11370862.95
10/31/2023,1777812003,3239714136,1244731459,279749962.6,657877407.6,69056466.21,4703358.55,96973863.24,84461991.17,81708654.52,77981049.34,15910009.15,51387846.07,42550640.25,191940751.9,65400528.75,33837858.61,11137984.32
11/1/2023,1821190276,3283084345,1249173975,281482649.9,668622494.5,70628578.44,4523266.95,99502529.64,89300342.43,82448688.47,78070785.7,17150866.84,53611117.57,41175277.84,180994771,65358364.75,33717317.46,11280347.89
11/2/2023,1793191616,3220353901,1255331972,276580380.5,647717208.3,68232390.29,4679396.93,97048820.77,85741642.24,82950273.38,75603883.72,16427277.87,54808593.5,43818327.57,184119042.7,64382478.01,33869030.07,11343911.52
11/3/2023,1914919600,3257689408,1240839230,282491086.9,647748151.8,69599439.45,4307431.73,97648412.43,87880922.65,93072102.57,73956960.59,16601852.72,54789278.91,44225344.63,177748291.4,65987573.35,33599122.26,11368530.79
11/4/2023,1943536191,3281383393,1268523197,288523278.3,661764916.3,70094265.77,4746126.1,99288841.65,91050382.34,89883021.57,75654511.26,17062067.97,56101111.52,45928093.33,196882279.9,67763693.94,34038610.16,11619152.45
11/5/2023,1960531705,3309175061,1296144554,292373488.5,673646975,71334528.48,4817913.36,99815505.67,91945258.09,95458800.99,75932898.22,17456724.19,56147080.8,58708328.18,197237768.5,69857790.49,34261269.24,11815832.66
11/6/2023,1917650957,3310659867,1324056716,294601638.1,681933855.9,72971863.29,4818118.37,102822461.9,93665505.56,105097489.3,77366864.4,17628693.37,54871864.32,57453943.39,199491044.5,71965783.94,34394735.8,12099242.07
11/7/2023,1911912434,3331171585,1303490841,293075740.4,684227841.6,74024080.59,4894840.01,104174965.2,93970989.23,104868511.1,77295996.71,17340058.4,56297293.43,55004312.87,204015238.5,70110540.4,34146388.81,11799488.89
11/8/2023,1902527168,3351811764,1311095088,296615526.7,688307094.3,83368859.49,4836966.86,105061179.4,96610490.82,102667577,77532999.95,17622044.3,57002679.96,54431880.83,201902742.9,74709740.14,33699094.37,11843821.87
11/9/2023,1994904605,3544160387,1323812827,327429809.7,737674423.8,90679932.99,4895838.8,111734448.7,101136001.6,104451497.9,79140873.56,17019539.82,57570602.85,54483256.06,199050461.8,81788506.15,33259996.56,12104166.25
11/10/2023,1982170214,3526327301,1326581247,326097190.2,723466214,97119931.15,5050129.77,110445634.4,103690758.3,106455151.2,79228826.83,18637651.13,60222441.8,53785471.83,220271966.4,82584497.69,33193530.2,12097301.08
11/11/2023,1985588160,3518045247,1325079802,321234531.4,710613616.3,107069481.8,5082753.72,108280442.6,106088748.4,108323716.5,78561990.93,19629033.26,64466530.81,58510773.79,224605679.2,81796792.58,33218391.76,11976143.4
11/12/2023,1975482857,3507831900,1325823806,320513971,713766890.5,115226231,4994822.56,111895409.9,110500117.1,115009416.2,78173401.5,20801852.65,64716090.41,55582156.4,245570454.4,81442729.6,33255829.97,11994140.68
11/13/2023,1970890645,3516935433,1297971103,318203492.6,717574327.5,82621364.05,4967939.16,109217476.5,107022193.9,115819793.4,77636419.54,19533055.82,64754891.81,57506803.8,261500448.5,81326472.79,33441370.09,11780149.83
11/14/2023,1918367748,3446249792,1288640581,309131301.4,697401322.4,77335602.39,4862144.67,112107046.9,107564828.6,117641340.7,76078725.95,19379093.74,62891979.27,56830011.18,247301376.2,79385821.83,33048292.07,11726215.53
11/15/2023,1976781148,3569416155,1325516083,323512334,728336294.5,80117255.8,4863662.56,116556132.7,115850818.8,117194064.3,77089040.75,20618129.17,67340192.46,59014949.15,253576287,83444254.14,32931170.97,12035346.69
11/16/2023,1902696107,3449453465,1291192065,308375272.4,683920823.1,75516733.06,4986589.14,109987721.3,115028562.2,126622478.2,75495949.36,21030518.87,73437599.67,61642581.5,294091803.4,81931554.23,32271707.36,11637624.76
11/17/2023,1906211873,3440622740,1295189660,305968211,679913362.9,74510435.21,4972596.17,112075786.7,115216221,128067391,74647197.64,20769344.19,69240302.24,57534060.18,290495174.2,81983323.3,31963253.76,11659991.16
11/18/2023,1913427344,3446937532,1296741860,306588027.7,678451568.5,74995137.99,4998890.88,111193638.2,115119665.2,124092538.6,74812495.21,19965988.5,69733835.67,60177431.98,312245071.3,81828489.96,31988721.94,11648343.34
11/19/2023,1932690969,3520412011,1313454231,315392869.7,695110757.9,77276098.74,4942934.86,114227672.9,120513500.6,124998294.2,75384961.41,20358267.84,71291179.77,57453312.5,293763916.4,83685363.95,31966263.5,11722645.02
11/20/2023,1943179232,3549440113,1327857952,318592868.6,698320887.4,75613621.45,4966562.61,114387789.2,115556355.7,125251940.9,75816800.01,19272167.17,72969184.6,60723434.22,295994487.1,85560427.14,32084562.6,11840396.35
11/21/2023,1871174870,3395132304,1240940735,300293761.2,664789174.2,70879591.91,4999642.15,107317642.3,111056998.4,121859016.7,72510705.64,17486844.23,71634167.62,60297158.93,289404487.6,80246304.35,32203302.4,10963329.18
11/22/2023,1941315713,3640414128,1271807914,321270183.9,701977048.5,75150777.07,4760140.09,113916767.2,117664310.8,110097222.8,71210689.65,18329410.44,69301337.89,54644252.48,275842354.2,84804226.94,31646013.68,11393946.44
11/23/2023,1961419714,3579841041,1264234179,320395514.7,698448254.5,75672158.29,4864227.17,113452944.3,116843155.4,117867444.1,72192282.94,18318457.77,76586962.7,59475012.26,306278637,84425282.87,26981340.43,11223869.75
11/24/2023,1967932441,3606396523,1261175261,321618823.3,709694803.4,75622118.21,4825141.57,113867886,117339679.1,116973127.1,71281063.31,18489185.25,77679471.98,60814907.67,294632328.6,88310334.62,26981340.43,11219866.2
11/25/2023,1971175732,3613661260,1270612649,318570072.8,708872109.2,75645589.71,4806217.06,114745924.5,118442752.6,118740880.7,70750184.42,19254819.98,78523981.05,63495839.75,298973519.2,91320808.53,26981340.43,11297591.96
11/26/2023,1964700907,3626681767,1261587955,321146353.1,702628282.6,75519400.52,4833051.36,113863288.9,118110875.2,122731495.9,70228079.7,18886078.65,80776451.21,63399644.68,294576179,94643474.93,26981340.43,11206191.89
11/27/2023,1939424582,3579942596,1281255238,315369457.6,685568973.2,73946127.48,4808359.87,113086773.5,115401203.2,125558895,73186050.95,18072090.89,79902396.43,60253690.94,288831662.6,92949424.9,26981340.43,11027537.52
11/28/2023,1947261571,3599614141,1291204843,319568761,682041014.7,75268406.94,4704089.84,115355373.2,119697832,119395644.8,76676016.97,19344977.97,77526849.19,57606470.63,292213338.6,94008168.72,28215510.82,11219099.96
11/29/2023,1943439210,3588507606,1287178663,315898049,685205347.2,74289230.42,4726192.91,115420790,117521816.3,119175629.8,76409495.59,18777734.9,82272065.53,58269028.95,308252497.8,92896446.62,28517372.99,11170451.58
11/30/2023,1947812845,3649477999,1285779974,317316049.7,699116732.3,75805614.91,4697426.34,116243342.2,119316890.2,122845040,76764287.41,18778490.24,84309852.71,57710872.03,319999607.5,92700578.99,28497027.27,11186047.18
12/1/2023,1929700630,3708143109,1285887706,320337725.8,717114529.7,77222024.65,4661529.79,119272707.8,120724544.6,120084139.7,77251292.84,19385157.47,82730826.7,57612163.48,324472836.5,95441336.51,28818275.97,11340173.13
12/2/2023,1992551023,3801388954,1288795918,330219731.6,739395537.3,80204953.81,4684163.71,122510593.6,125085435.7,123689813.6,77463600.75,19910347.44,82980447.98,59855079.48,328968275.6,98164605.92,28818275.97,11475768.98
12/3/2023,2003671701,3772004342,1282689348,331509139.9,773004510.2,79680277.94,4707442.63,123713454.7,123206142.5,125355842.1,77438035.32,19478456.27,87186545.3,61236214.5,360469883.3,99775635.67,28818275.97,11460604.45
12/4/2023,2023230233,3813252852,1293151529,336280127.7,786806484.3,78948035.17,4691762.35,127599436.6,125777372.9,127608582.7,76550592.75,20138109.66,85704722.52,63972674.96,361639131.1,103660086.2,29438414.49,11595067.29
12/5/2023,2030722715,3884146785,1293953210,338255396.4,791283528.4,81283349.91,4707220.66,130937716.7,127203901.9,127979304.4,77248234.61,20453303.17,82339325.65,66773767.24,357339253.7,104890872.1,28249828.86,11612289.83
12/6/2023,2004667384,3805406669,1292605875,332235323.9,771757148.9,78716201.57,4768982.86,128377629.6,130192185.9,129696536.1,77466525.22,20987441.03,84876323.45,65953127,356578863.5,110465351,30695425.51,11060378.01
12/7/2023,2057076880,3951045347,1306144183,336602887.4,805475146.1,81029005.59,4745234.3,130172518.6,132180194.5,127717473.9,76803493.98,20807200.6,85324394.61,63720213.23,350153667.6,114612938.1,30510465.32,11237280.79
12/8/2023,2013310027,4018084235,1319477867,337644087.6,812081013.5,82068387.73,4759536.15,132001520.5,134579447.5,130046362.5,77426980.25,21350707.22,103018389.6,65423324.84,357311631,127067058.4,32194034.21,11432437.32
12/9/2023,2022680328,3999295697,1314554896,332206698,812115357.8,82470889.55,4819921.39,131526953,144692638.2,136236353,77032226.79,22453260.57,118396828.7,68279738.73,359824562.5,126741751.4,32737000.65,11349183.95
12/10/2023,2045309455,4003546116,1322729667,335606449.2,811122046.4,81918985.22,4861612.84,133605139.1,150040049.6,136251001.2,76728093.06,23676818.79,116874351.2,75630157.45,350157384.2,126454999.2,33554196.21,11504728.28
12/11/2023,1973612694,3847845561,1315873418,319088326.7,770713211.3,75800266.17,4842579.67,122487016.3,152398354.3,141120361.1,77245672.72,23113075.47,125709392,81501333.33,364583165.8,122265529.4,33107079.55,11362127.24
12/12/2023,1960785394,3843673259,1310177127,314569446.4,777179521.8,75312618.88,4836059.74,122198942.2,159409586.5,137017585.4,72360258.82,21991678.29,118164462.2,78636080.54,343826866.5,119234420.4,32943967.08,13838632.01
12/13/2023,1985711088,3929596469,1303649171,317951525,809261463.3,76783422.3,4854148.2,118946501.7,151461652.5,156342111.1,70953710,22809136.02,117062748.2,77044105.01,338216988.9,120446410.4,33639060.91,10587868.92
12/14/2023,1976417861,3995705681,1306902974,322895797.8,830200486.9,78245423.79,4860662.53,120293044.3,156602838.4,164019315.7,67080877.92,23473772.2,118499998,77053659.56,339620324.3,122919627.8,34204833,10602796.34
12/15/2023,1909351127,3887068611,1278214591,311321444.5,787062785.3,75011011.79,4845362.26,115384203.5,157137146.5,175430095.6,66337167.4,25099768.1,131504777.1,76893886.17,343955665.1,126378832.8,32699808.45,10285971.59
12/16/2023,1880747137,3890799297,1274988316,310539225.3,793967769.1,76108690.49,4735022.27,115733490.3,159823136.6,181142448.6,65776541.45,23923548.88,143344169.8,73014230.59,339036877.1,127692915.7,33103219.99,10248321.35
12/17/2023,1870532945,3857519974,1256970120,307863192.4,784134211.3,74476613.56,4787564.68,112719169.5,162852539.2,200505988.3,65225634.98,23809979.51,148977111.7,76172154.82,336419554.8,124711877.2,32960382.59,10088885.04
12/18/2023,1854305412,3862811862,1285637069,307285854.6,781188909.9,74678464.62,4663520.63,115217517.3,158772573.2,182698201.4,64776105.26,23287232.36,150155687.1,74817240.05,329952853.8,119808175.3,32071369.53,10120191.46
12/19/2023,1819325193,3814307477,1269408418,297729968.5,770047388.5,74119759.83,4772256.35,114033192.6,162103424.5,189743945.8,65870611.36,23479231.02,159695360.2,73469140.1,331207952.5,119677011,32148128.37,10219700.18
12/20/2023,1810794798,3852779840,1309914203,299377153.7,763931147.1,74779580.82,4769485.61,115619104.2,167535782.6,180251856.1,59496244.36,24967511.13,159969830.4,71989785.08,316656036.6,123679028.5,33421107.06,10435201.79
12/21/2023,1836077578,3893000060,1348548386,304060198.8,760260023.4,76803663.24,4877761.56,116538898,174044361.6,188804203.5,61366834.25,26832343.68,174302433.8,76775603.04,331210813.7,126873802.9,33696156.55,10724451.95
12/22/2023,1872972911,3997242435,1355777441,317213373.1,788482005.9,78480418.36,4906532.85,118931474.6,172569230.9,198993157.6,61400680.12,27368411.07,189165666.3,75630176.11,329822668.7,130967475.4,34588161.88,10811126.39
12/23/2023,1858663357,3970328832,1355361353,316542537.1,780459968.7,78536102.89,4922465.13,118511000.2,179640824.3,199378306.7,61290444.49,28716892.92,186665165.7,75554892.4,327439587.2,129939343.9,34852427.7,10779841.72
12/24/2023,1817434040,3929476445,1334195248,312441464.9,764026002.4,77843834.23,4951646.63,115735737.1,179301485.3,195258861.9,60676204.73,29460826.44,199955312.9,79052819.33,334590350.5,133916580.8,34348070.88,10574292.28
12/25/2023,1817422699,3951535287,1345552161,317358618.7,770957874.4,78847082.72,4734910.59,119956212.4,180794264.2,197440705.6,60908802.61,31132937.7,201180299.6,87599045.23,345951615.1,138950911.3,34377072.01,10784590.46
12/26/2023,1786825873,3908285717,1415650370,310578198.6,767179287,77676206.72,4942069.26,122364856.2,174320781.8,229939961.7,63418548.64,29957127.05,212956109.7,85796543.42,340721667.3,138980795,36016107.72,11381560.91
12/27/2023,1839816057,4097055782,1483765188,324059456.5,809171717.7,81862100.52,5114851.93,123473597.2,172752752.3,205295055.2,64352013.08,28264356.94,200375301.7,87491840.87,325800594.3,147011879.8,34862989.3,11971228.61
