Date,Uniswap ($),1inch ($),Curve ($),SushiSwap ($),0x ($),DODO ($),Trader Joe ($),PancakeSwap ($),Balancer ($),QuickSwap ($),ParaSwap ($),CoW Protocol ($),KyberSwap ($),Osmosis ($),Maverick Protocol ($),Camelot ($),Thena ($),Uniswap Labs ($),Ramses Exchange ($),Lighter ($)
1/6/2023,706659205.8,360853684.2,270255205.9,11557923.93,61976590.08,26784187.39,8836744.54,244299.21,84950952.1,12865529.58,16394779.46,23960251.19,28541732.55,9691164,0,203722.99,44971.67,0,0,0
1/7/2023,321823886.4,168747010.2,172551864.7,8495816.39,17066797.47,26593063.46,4545207.18,91415.77,36652362.77,7352947.4,25147091.47,13399682.63,18315662.26,3762491,0,108328.09,29708.43,0,0,0
1/8/2023,550539605.5,192718030.8,146851336.2,13810270.71,27251240.54,90273100.04,9429827.24,169863.08,43934916.55,13404346.56,10501854.94,15557276.35,29721771.14,5961153,0,228429.98,35137.83,0,0,0
1/9/2023,1178504577,362560791.3,289073173.2,20328253.74,58563581.03,174535286.6,20000738.27,283994.92,63822650.99,24217987.69,37319615.82,34205838.87,55063372.26,14466009,0,223250.13,82103.31,0,0,0
1/10/2023,769125510.5,316232776.8,215292417.7,15231167.86,43343218.96,68459950.42,19730660.49,159473.17,45118884.97,18108240.6,36398056.57,28920826.1,43759827.88,9245876,0,269852.27,49806.39,0,0,0
1/11/2023,875657862.4,375186516.2,352737044.8,22164248.03,46237721.78,102857699.6,36495335.52,241725.29,59629074.67,23050328.01,24355354.13,22676553.45,44674213.35,8376959,0,316199.22,1690896.82,0,0,0
1/12/2023,1632633125,466285596.6,371139362.8,32660455.71,90005862.45,131514825.2,35428546.92,793298.67,108773512.6,35339711.57,34810545.23,32330322.75,63432457.37,17693745,0,421234.9,3704083.26,0,0,0
1/13/2023,1497945292,569442437.6,383353702.8,28019303.2,80046266.61,98202094.06,29039064,295858.54,117844690.7,24465337.33,28922473.12,30458117.67,52549999.74,12376988,0,336158.16,2467944.27,0,0,0
1/14/2023,2055253665,556683035.7,438559802.3,48388351.19,106946772.3,103560000.3,47530918.2,1075044.62,91419075.85,55293116.63,43001999.81,42111606.25,69068956.48,21901984,0,659207.96,3760153.26,0,0,0
1/15/2023,1140602868,331900173,310142644.3,31956601.49,47681182.78,56888247.86,23340925.99,380497.66,44238170.64,28027225.68,30107441.18,20591347.41,39952075.15,10084007,0,346439.82,2548708.11,0,0,0
1/16/2023,1397381115,349317245.1,240817542.8,39239177.69,81585436.39,56311679.9,25496098.15,448917.68,86457415.25,40987946.9,31228038.06,39684041.92,57954886.2,14960540,0,469946.79,2969132.13,0,0,0
1/17/2023,1161108455,290971295.3,306838020.7,30725537.92,74262990.75,108228379.1,35217339.43,485325.56,76492670.52,31718564.06,33725277.99,30727275.04,50224964.09,10846842,0,427608.86,2464289.75,0,0,0
1/18/2023,1969831697,611210039.8,476872960.2,42151619.52,109625368.5,161382488.6,31027664.59,456856.88,93708737.42,40193264.02,42000576.98,41451258.12,70720901.25,16748014,0,760914.72,4566554.51,0,0,0
1/19/2023,962050520.4,494069664.9,389438707.4,32278870.05,43896663.85,103062238.9,17918128.93,273764.08,56844198.83,22472726.45,29700784.87,30689677.86,52394521.3,8159745,0,451790.45,3961715.8,0,0,0
1/20/2023,1163054345,450001243.7,306881214.4,45718783.13,79683311.77,88108831.02,30103336.09,290469.55,75499094.55,30853571.97,32637304.68,26120632.73,58438515.3,13455681,0,1630500.54,6059512.68,0,0,0
1/21/2023,1431481815,497283950.9,401362449.7,51338912.76,105134658.9,137377846.2,29740096.76,477603.84,74529248.12,33810528.13,29085584.4,35464487.4,57667474.54,15184532,0,1001298.24,4935638.99,0,0,0
1/22/2023,1101639421,309258125.4,244629849.2,50973312.54,73993370.76,78388981.62,39507939.1,314492.72,100765637.2,27959847,27314713.88,27489383.86,46104183.09,28852070,0,646492.55,3145891.18,0,0,0
1/23/2023,1186927063,447593348.8,432661101.1,51964824.9,91859383.78,89218849.44,34809096.34,302011.88,100780559.2,28436864.83,30429060.49,36640408.15,66883474.81,13332745,0,593279.03,4078249.72,0,0,0
1/24/2023,1282228423,466368417.3,458328629.8,51413646.68,155542272,72307736.32,30266437.06,345455.23,95424829.62,29602297.67,32083293.64,55774168.63,57815555.53,10435402,0,1396405.58,5298510.36,0,0,0
1/25/2023,1851044002,536294460.2,377998015.1,46912353.9,118027118.9,98142616.93,26859032.65,653024.74,103042634.7,28489638.98,41647633.81,30900759.96,111253423.7,15310407,0,1358410.49,4994289.46,0,0,0
1/26/2023,1279815636,366802660.1,256691851,87790386.84,61657391.6,49788927.32,38353312.06,342289.53,54667030.33,45979200.5,66443905.71,46205700.57,66445387.32,12644865,0,3845562.17,4969210.56,0,0,0
1/27/2023,1497994827,435978093.5,355536695.7,58086500.35,128138433.8,93847679.82,45314574.87,326935.27,73747406.41,42893947.74,26899250.13,23163778.12,61294612.91,10808823,0,5660180.67,4673668.44,0,0,0
1/28/2023,859254327.2,290387139.5,218736822.4,34550465.6,44077827.26,61683515.29,59840002.89,271729.13,73595065.74,26396611.27,21504466.89,16117339.98,49149736.37,8599626,0,3982550.28,3262127.86,0,0,0
1/29/2023,1137903930,242405486.9,89591174.38,47991727.41,61928254.91,69356262.19,34691295.31,371783.7,50099074.6,35601350.63,22516969.82,18278011.8,47598497.74,15987287,0,5204854.97,3891137.41,0,0,0
1/30/2023,1347133039,370144144.6,166398056.8,52986113.05,114302885.2,128289863.1,67380622.55,516820.83,76089187.14,35181542.47,35914469.07,45628657.71,59123701.46,18318421,0,5764647.3,4460731.62,0,0,0
1/31/2023,930581930,245834240.2,245214678,38776294.7,61573438.54,190345739.7,30503792.2,431302.21,45232678.58,24923218.05,30646345.84,21137469.51,55628395.72,9103697,0,4050669.63,3325514.52,0,0,0
2/1/2023,1485140064,332034940.7,214376994.4,65925027.94,79700082.7,93597196.12,53777906.64,988925.14,51867785.56,39647087.56,41183764.78,34449069.99,70336325.73,25228887,0,5003334.34,5490965.13,0,0,0
2/2/2023,1863826451,390218512.4,184123221.4,115621964.3,127584152,196973023.8,83869766.85,1037578.66,60188415.44,42694101.06,78922355.71,52991160.11,78682279.7,16967080,0,5220315.9,8328784.7,0,0,0
2/3/2023,1410357308,390637626.5,196964055,108717480.5,103162508.9,179979259.4,60484803,931321.3,84376538.19,33986728.44,54181771.02,39705129.68,82989943.63,18187766,0,4620672.44,6925439.17,0,0,0
2/4/2023,968440717.8,205729058.9,129734963.4,67104322.29,68249971.89,146421727.6,31880972.38,407767.42,30265262.36,25949300.88,30191039.91,29468525.45,47505672.4,20579173,0,7848607.53,4797894.58,0,0,0
2/5/2023,1147783263,235772260.4,204600013.6,71511922.32,71515635.96,76523812.37,34976699.54,511083.31,53745708.4,32623917.54,22264281.09,22521964.56,52309810.09,14390095,0,8391836.61,5356073.58,0,0,0
2/6/2023,1229794595,337968366.2,194504141.5,71234445.33,74862433.68,143679192.5,51299157.84,1338259.87,50121785.3,34825175.84,29937302.45,32228766.42,71487866.95,15030953,0,6216226.17,6326302.93,0,0,0
2/7/2023,1666637111,494603597.9,332128427.8,84792836,108997656.5,139283556.5,53539849.14,1115223.37,74751818.64,37985416.56,39678002.68,31995798.34,68608354.95,20339975,0,17636571.81,7018609.7,0,0,0
2/8/2023,1444716479,349997044.5,258531364.7,84774893.38,80992269.57,164230155.9,40927981.73,1171586.25,54438284.71,45246004.71,50344230.22,36237246.57,63859528.6,21971526,0,20399841.9,42875949.36,0,0,0
2/9/2023,2059361496,638854882.3,321174176.5,86733253.36,107331971.4,155555478.5,57544076.47,1616899.84,71163586.87,67856098.13,46382859.19,51394612.7,103154637,24138008,0,18109434.4,9124380.37,0,0,0
2/10/2023,1622783958,418640388.3,244501111.4,72444487.81,113074009.7,106418742.3,32539179.54,1298587.49,100782082.5,55705424.58,37528892.43,37301530.42,91842836.87,12186242,0,14901187.81,7580179.9,0,0,0
2/11/2023,902816204.5,280573272.6,153912586.7,51918928.63,83148511.85,55354274.96,20561773.74,521196.77,40286850.36,23834972.4,26049976.16,41767217.78,41781257.22,6828737,0,13287253.86,4237036.7,0,0,0
2/12/2023,974324890,206062238.6,100776743.1,77687981.73,54690205.73,96534264.14,25133043.8,754531.21,34550727.24,27455600.91,24528872.8,20678112.49,46797513.11,7273657,0,17582006.89,3478678.4,0,0,0
2/13/2023,1766513631,950142960.8,1015893043,78172198.72,192821442.7,197966208.8,39967572.73,792271.07,128794623.7,40298865.14,71209743.64,55593624.48,83335605.52,14731234,0,22011721.56,16760163.32,0,0,0
2/14/2023,1838858578,660333830.1,283370826.3,58500769.23,110955194.2,99409702.26,48197558.44,891459.89,112554676.8,41981604.07,46421747.04,51773632.54,75867205.28,12302550,0,29991054.92,7592747.74,0,0,0
2/15/2023,1878105955,514997009.8,180583073.4,76060880.04,100631449.2,145941150,45916353.93,1288027.54,101880643.2,33076852.92,42925880,39737197.93,71539816.8,10593350,0,26294478.84,25019500.52,0,0,0
2/16/2023,2507147147,585555510,193021110.7,104104217.8,123397955.8,286496673,68916081.96,2482247.93,80305915.27,61403933.25,55916997.3,48763990.94,121660877.6,20533327,0,19529163.86,18298781.11,0,0,0
2/17/2023,2185293133,407138347.4,166356345.6,102085393.2,92777478.38,176735299.9,62207771.14,1422038.2,65745872.36,70848767.58,39440460.51,42615727.6,92726819.75,11132257,0,15771601.58,12682686.36,0,0,0
2/18/2023,1033016607,698273283,133808340.9,87909772.23,58445995.84,90282276.75,42820033.63,1284063.85,39509849.86,29115261.3,149060124.6,24959275.67,50814799.72,13982419,0,19461600.8,10946216.8,0,0,0
2/19/2023,1416596793,240662322.9,114779218.5,104267971.7,69608224.31,130400606.3,48219999.98,668941.8,28819553.37,50997815.39,40892020.51,28327990.16,65268842.2,12037435,0,13508796.74,7524473.29,0,0,0
2/20/2023,1318770584,313863453.9,131736362.6,150719334.6,64328034.88,132816357,64199664.79,857973.83,50275964,45460138.16,42498832.44,33954688.56,69302461.35,15645643,0,21680620.81,9358384.61,0,0,0
2/21/2023,1789887688,477301488.8,144744956.4,131614868.1,92506440.62,166877584.4,82660971.82,683698.76,42362961.09,45077480.99,47506332.98,47340966.45,93085235.04,16734700,0,34860952.42,9212875.02,0,0,0
2/22/2023,1757825669,331036341.6,131372488.5,140624616.1,85325843.94,162633112,101328348.6,961161.39,65116796.91,49069997.75,46062184.99,41401691.3,93036323.1,12781951,0,23386570.13,23960688.1,0,0,0
2/23/2023,1494063297,298647456.7,203231942.1,76445853.06,63401078.14,112244677,55910904.23,502031.7,58184962.78,36148806.28,37982703.24,27446221.26,89072274.88,9109980,0,40153938.72,15026030.32,0,0,0
2/24/2023,1654654703,349401453.6,157281803.1,79260589.23,80512007.51,186455902.3,49048122.5,500734.71,41273898.51,39524310.41,37492843.81,23454786.33,82206038.93,9299389,0,19683915.3,9727620.25,0,0,0
2/25/2023,911832543.9,191380137.3,72206099.04,44527464.85,40312738.95,120921066.7,33691042.26,380661.52,23467867.03,29675869.23,20385630.49,19193949.21,55658668.28,8467430,0,24050333.47,8505107.75,0,0,0
2/26/2023,815358877.5,488659257.8,99046211.95,74694812,46869425.78,63803932.63,25116398.59,393581.84,26105268.92,29379120.39,32002745.72,13944908.57,51084720.4,7453897,0,16391974.14,10369381.19,0,0,0
2/27/2023,1215816613,300466165.8,135715476.8,84473909.83,78720163.81,174198044.4,32786492.21,524466.21,65300675.14,32956368.12,47871060.59,32371830.39,64187725.92,9322345,0,12094507.34,8747469.03,0,0,0
2/28/2023,1141835100,276246239.1,119265539.6,107976561.7,72555426.87,174996761.6,34761110.88,429452.1,49243939.05,28837756.46,45092003.88,38550967.88,55615766.43,10851455,0,8153735.53,8697681.82,0,0,0
3/1/2023,1517971776,320804100,125440099.8,85632814.66,81247342.74,218953452.9,40681421.56,1095916.43,51601780.99,31835504.84,34682530.17,29626619.05,66351976.15,11796678,0,10193927.23,9370871.81,0,0,0
3/2/2023,1407446975,374585322,228484377.6,80346886.62,108925855.9,178672315.6,27844165.44,769654.54,64063561.02,26365171.21,40785701.36,34095943.58,70967367.58,10213509,0,9536832.47,12574986.37,0,0,0
3/3/2023,1630544647,511056046.5,170663967.7,56672108.24,96205650.87,101201339.5,36969100.14,607499.05,60750477.75,39709277.71,64757015.51,28578796.18,90056641.01,12313796,0,11113119.78,12137664.72,0,0,0
3/4/2023,706648989.4,136227837.6,36769450.06,66731924.56,41887941.57,98287466.39,25909925.06,206413.7,21353445.53,19757268.26,15366034.64,14671892.88,42493898.66,5132012,0,5192978.94,7700276.63,0,0,0
3/5/2023,873710174.3,206385370.8,112197862.1,52736512.37,39321033.57,92717786.58,23979249.92,283629.38,31687553.04,21225591.32,40674412.34,16661425.23,55519411.91,10552875,0,4321530.15,6936128.12,0,0,0
3/6/2023,969195864,285285014.9,201405748.9,74851866.91,46913341.25,131319181.1,48330025.08,194282.67,49365555.34,24017565.92,48887002.79,25827579.85,59821408.37,7413566,0,8247896.12,10895445.28,0,0,0
3/7/2023,1235231654,263556272.5,357581127.3,61989285.04,62838005.2,162353743.1,74957238.66,459394.02,43648505.86,40548903.06,70393969.46,37957808.99,66531313.43,8548835,0,7818758.66,11508158.91,0,0,0
3/8/2023,1180093445,244225098.8,138001300,98599701.26,58630220.66,227630271.6,50305908.9,766391.53,24007669.61,35926921.52,47950130.67,22057191.93,61307211.61,9943277,0,9960772.39,10318922.7,0,0,0
3/9/2023,1506884450,358397125.7,153185608.8,123211796.8,98791610.02,146457358,42713768.38,790805.42,35195376.08,57217200.28,76096174.04,36963556.35,78123352.43,14647582,0,11438693.81,17656428.08,0,0,0
3/10/2023,3407011996,1393640010,1306281729,95289234.81,246424478.6,456081143.2,57730037.34,1461371.41,114090431.3,91202994.16,174369165.3,142246201.4,137446123.5,24011675,0,10358150.25,19629682.84,0,0,0
3/11/2023,12864681255,5643862591,7442103661,123605028.3,875176232.8,127152401.3,167008812.4,3470946.47,261498158.9,161554028.4,525804421.3,457551330.6,229212040.3,42358287,0,25539593.49,99249268.35,0,0,0
3/12/2023,4190480898,2398540215,2307267598,62372672.47,260302836.2,42445707.09,54768831.1,1290534.53,123459167.1,46418127.16,172874648.4,219369323.4,76557470.69,13030966,0,8863265.99,28561811.24,0,0,0
3/13/2023,4651398898,1639250524,2035477833,66285738.38,273023543,81434427.25,77016610.54,1417322.96,181575364.6,60677739.68,248626349.6,151536207.6,124317543.2,15995988,0,15528955.1,30625861.57,0,0,0
3/14/2023,3701234327,1046111087,810641894.6,113597957,139195339.1,58925383.25,88063035.52,1299783.09,79354352.22,71149736.48,118490660.9,98024904.83,93988548.48,24653155,0,9953427.33,18678334.1,0,0,0
3/15/2023,2947492953,950472078.7,683731571.2,75436003.38,131340835.7,50078072.62,56820211.48,1393330.99,102013710.1,77189449.09,73143901.67,53285190.91,81508928.13,16982821,0,13444370.53,16388458.96,0,0,0
3/16/2023,1645323571,625446672.8,571920955.6,63280020.91,90762698.92,47316540.26,56916649.51,1152506.88,57646188.94,51841759.25,80719983.44,17858354.36,79129646.65,9549359,0,28232639.06,18543954.07,0,5869676.82,0
3/17/2023,2430201817,566351844.9,697237534.5,57517572.5,146096436,69732771.28,51675813.02,1309239.3,50664576.41,60782365.97,104431445.7,71845115.85,93427756.46,11725062,0,26042727.14,14968333.87,0,6700695.79,0
3/18/2023,1944654941,501329890.3,400716359.1,183241209.4,107238699,39956718.54,90290181.95,1235944.01,44005604.6,54018631.89,40670873.58,44908461.77,86192939.35,12549569,0,46536673.54,11735466.37,0,6173026.56,0
3/19/2023,1559881992,295765584.6,360517608.1,185398153.8,71876480.9,40010665.29,79893688.13,762220.51,41527123.89,46648350.88,47037159.77,26759360.13,72503631.64,10376842,0,34765664.26,8281200.75,0,6014538.66,0
3/20/2023,2106422350,398719662.2,386110603.5,93073512.62,141530677.7,33898298.23,63821454.64,995625.88,49773810.3,56818494.77,40695301.58,42470836.73,63273499.22,11421982,0,31552699.42,8698724.06,0,3783936.94,0
3/21/2023,1748307627,382894941.6,251227517.9,123270442.3,75510757.49,28708144.42,75792304.07,1044334.58,45145856.91,52689654.04,46536179.39,44527060.98,60479793.17,9257010,0,39073530.29,10658748.69,0,3182275.52,0
3/22/2023,2216433435,496608307.8,389004325.8,126094218.7,124405524.3,74478121.55,76292257.31,1086402.71,50932677.4,64657182.14,71524492.73,66047636.1,74601192.85,11236337,0,30714165.25,10869415.88,0,5783428.8,0
3/23/2023,2331730088,385615898.8,245210462.3,126029821.2,117315260.1,30091479.4,90986584.1,671076.01,37035104.38,41006410.68,80647901.43,40635692.68,80093545.1,8029734,0,46783037.26,9234461.09,0,5817936.96,0
3/24/2023,2209190072,353637439,196267337,239309284.1,92811824.13,221794672.1,108355738,528969.48,52923390.5,48973917.55,45044129.82,17460904.97,87044858.84,7528795,0,35253907.68,7652568.3,0,5803275.07,0
3/25/2023,1096528701,240255186.8,145724165.7,133134830.4,59955918.67,205015227.3,70484778.23,405130.44,26272818.09,29402634.34,37535380.54,20446040.04,59043366.17,5981378,0,10362594.39,7579857.85,0,2926155.67,0
3/26/2023,1077686509,214417625.9,150972895.4,34533955.02,56654540.72,163740597.3,69038858.36,303816.76,22911808.86,27077307.09,23863518.66,17546710.11,53311442.12,6839579,0,13165220.35,5841867.05,0,2450300.22,0
3/27/2023,1451468803,495099667.8,227721349.2,63598408.09,108633911.5,163874719.7,104278337.5,546482.73,36433975.59,32107687.58,31200738.36,29301746.16,66055303.48,7582960,0,16299385.47,10131196.67,0,3512233.89,0
3/28/2023,1328986293,363150223.8,155345474.8,57309165.84,86206626.32,127698342.5,92129226.58,523277.19,52229736.45,34188182.58,39774233.95,29533348.47,58344091.41,10554258,0,13216020.7,7800826.95,0,1740110.98,0
3/29/2023,1297888957,354537948.6,149888122.9,54183741.18,78185167.15,149631405.7,87660422.64,487557.26,46775398.29,31018059.83,34783889.39,22151562.82,52235709.58,8562232,0,14373681.98,8495671.77,0,2791497.34,0
3/30/2023,1707640817,278142458.8,165531319.9,82365438.47,89334759.89,199524203.3,152605436.9,495010.07,58597289.39,39831942.44,30750300.09,19063692.36,75337376.44,8783539,0,17019338.48,9288300.98,0,6606922.78,0
3/31/2023,1323612578,277041733.1,185392610.7,48032454.08,93763781.3,96741637.4,119134696.1,401095.45,62422001.35,32310429.97,34047462.75,20080134.86,55257711.05,6962337,0,10184099.79,7132913.14,0,3407503.94,0
4/1/2023,831714541.6,195052194.5,91624953.76,43074791.1,43285293.1,58288725.1,60923364.56,179880.31,30402593.13,16474906.46,21786604.34,12339644.1,36350550.23,6130539,0,8356581.55,7534411.54,0,2057007.79,0
4/2/2023,977147080,144858816.1,83477447.3,34944516.68,59583024.18,76708720.96,68746655.37,279345.47,30216391.3,23440879.27,31738657.82,24956748.82,36308994.95,5538415,0,15806845.19,3981296.54,0,1920977.77,0
4/3/2023,1612868000,331387320.4,163376623.6,37024478.35,83039125.46,111023213,96449427.75,23457989.01,51743429.53,37485208.2,34864738.93,50496915.26,64273459.69,8607907,0,12821437.91,10854298.8,0,4367927.95,0
4/4/2023,1401744857,335344643.5,143535886.8,40979585.87,62540346.02,103999406.8,67597848.82,60081959.2,41483876.86,31479987.08,30708142.44,40284449.59,50903837.62,7670842,0,10313300.83,7204907.17,0,2527229.56,0
4/5/2023,1393907179,344295241.1,115255151.6,43630226.52,84932090.3,97407791.76,78881316.79,78213256.63,52579893.47,26676465.61,63298497.72,44170556.68,58156901.4,7288622,0,15088217.26,8721050.09,0,2659543.06,0
4/6/2023,1069321371,219345797.9,141262363.1,38217021.53,53029547.5,85167950.88,58901112.57,57147103.43,24153698.07,21831685.37,21594664.03,30879960.61,47220160.22,8182063,0,8452618.03,8644483.54,0,2418914.12,0
4/7/2023,713381658.5,211104824.6,79903861.94,50807005.14,42659073.96,33227905.78,44025580.96,55601113.17,23076508.91,21409087.19,20114246.42,17868211.33,33071774.52,7862897,0,5502673.15,8966332.15,0,1520480.4,0
4/8/2023,549194672.2,226406868.9,131340365.1,34800629.57,41778324.39,61465724.02,31194776.72,50508982.98,45193736.42,14964268.21,18089600.88,12505752.95,41210146.99,4565237,0,4273975.21,3497296.63,0,1023749.13,0
4/9/2023,692985451.4,255626670.3,106010665.8,71939102.94,39863233.46,24987032.28,34486905.71,58118043.66,27922414.02,19628146.27,19200419.71,7160770.84,52560643.2,3708812,0,5833141.44,10990446.45,0,1560849.89,0
4/10/2023,927726041.3,226529073.1,98943456.33,22124281.63,55377837.53,89779150.79,46400480.81,113784630.8,22511590.31,23948229.65,32095928.19,24794544.61,43121288.84,5894388,0,6072804.35,3901881.21,0,1395874.01,0
4/11/2023,1046565328,350904827.6,138141087.2,19767003.47,107788894.2,69218144.98,59468860.41,139144893.9,40080685.76,22330073.15,34885196.96,28449744.32,53650668.43,7184370,0,4714105.42,4637115.16,0,1612849.45,0
4/12/2023,1320747042,490403995.9,185170510.8,24694371.38,96557549.29,94159424.28,86686366.47,135146140.8,43224139.5,30326155.08,40711155.17,51470661.88,88059101.93,6847924,0,8807067.13,5549534.87,0,1903184.63,0
4/13/2023,1486702998,495644611.8,204326427.5,44056628.7,136261894.1,129898895.2,100809150.7,129950475.7,46308560.75,25054222.15,74018205.07,52711963.87,80695331.56,9614994,0,10051064.14,4921548.94,0,2612426.7,0
4/14/2023,2438771588,484045166.9,294263063.5,56126781.72,104674034.7,107012784.3,113442568.5,173588793.2,43622102.02,46309972.06,84753053.14,54951343.03,95799905.8,13816414,0,17951894.38,8082497.07,0,3394685.84,0
4/15/2023,1167671521,298744439.6,117309551.9,30514261.9,53008468.83,104916800.1,69463227.05,91829884.68,26081241.68,24419296.72,35885890.23,13756883.01,45023607.8,7621307,0,9575854.36,7150940.19,0,1957502.12,0
4/16/2023,1113828868,273779909.6,107161110.8,75046425.37,60901046.28,128826405,69511307.78,113738539,23192363.64,22524035.62,33561144.42,45178352.64,45520149.42,9393694,0,6141719.06,5461382.85,0,1699050.45,0
4/17/2023,1257462698,463171126.6,112296995.1,46984089.48,64776823.44,124557368.8,92172810.44,145669303.7,20679423.75,38727734.46,33129743.71,25063618.34,35639845.04,11338213,0,8394121.76,7239100.44,0,1648202.57,0
4/18/2023,1420777848,339284593.7,107250861.4,170221537,62937536.39,56631715.11,89970095.82,142429472.6,27895214.45,29554161.2,41775650.9,23101277.32,14067088.87,9453153,0,71523294.54,8852415.53,0,2620453.32,0
4/19/2023,1945298959,424063481.1,142971952.7,163576634.1,109335320.8,63440029.23,86591581.34,180421483.1,20491469.97,53369260.6,38010599.66,44065307.8,11732306.11,13715664,0,28608643.09,8558638.27,0,3254749.14,0
4/20/2023,1656432973,436685035.1,151381138.3,122766336,84093850.73,78342240.53,84157445.22,135929402.5,33877993.51,47736139.3,40970365.67,41298013.33,10143122.64,9909409,0,44052608.37,11115352.59,0,2715417.19,0
4/21/2023,1750421050,498738457.8,201783797.6,106151072,95212881.47,90031713.8,64023550.61,204897216.1,46048092.67,48136655.43,42747343.46,44759830.36,9786582.07,9358218,0,13393751.14,15106998.39,0,2867223.42,0
4/22/2023,747826715.2,216512275.3,118805267.2,34973460.13,41783973.59,48234994.54,33700743.64,101802425.2,28610461.65,24507153.91,20222220.32,49015754.83,5696256.36,5997917,0,4180745.46,7791126.55,0,1682720.04,0
4/23/2023,788566046.9,160126751.7,99364466.05,63127808.89,46740933.41,35131936.7,33617621.26,95323702.98,19848104.45,30818685.89,18989702.91,10054777.56,4321464.57,6532787,0,4624759.19,7206534.32,0,1462717.16,0
4/24/2023,1127817220,232553994,143291931.3,19225377.02,51849557.81,95775315.8,46873000.31,152059259,19753982.42,37808853.7,25040099.31,28911918.76,5687982.5,8314459,0,11098063.93,14940990.49,0,2935104.63,0
4/25/2023,1112659100,304785496.2,164196497.8,13126513.55,53028631.93,132292296.8,56673960.6,152476602.2,48989983.96,35102795.02,29008511.77,27780659.77,7580128.07,7382880,0,22698871.08,8409172.13,0,1602383.13,0
4/26/2023,1978026864,378478573.8,177096318.3,48700716.59,130209993.9,176685858.9,70044974.89,179186379.8,28848341.68,74074858.17,51952569.89,57576080.15,7684788.99,12418544,0,14094098.48,12165037.34,0,2347228.85,0
4/27/2023,1810585977,271270679,274159176.6,35826885.39,87907577.79,170232515.1,63816477.63,157705254.1,41193743.33,70539073.16,66035554.58,33145078.69,8767244.19,11939559,0,5085722.18,9917370.4,0,2210528.73,0
4/28/2023,921217580.4,298662095.2,159994665.3,48008450.66,46261319.26,70560509.85,33818584.58,149124815.6,23169301.18,43176716.09,33909621.66,53681629.73,7329481.67,6860894,0,8553932.33,8309860.13,0,919595.42,0
4/29/2023,567935651.1,126289475.9,110042327.6,59675070.12,42235671.85,76632792.09,23013966.64,63686918.78,24388006.96,22829387.17,15003677.68,8022941.28,16904928.13,4205709,0,24020134.59,8069019.47,0,866826.72,0
4/30/2023,989901280.7,172559917.7,88176415.95,72141694.89,54816490.53,42193712.47,31267526.19,143794358.8,13937179.77,27825808.63,25956692.74,10768529.37,11404441.3,7275191,0,38746171.38,10547293.85,0,898983.62,0
5/1/2023,1341875766,315610636.7,135219159.5,69833928.05,74647895.07,86138030.59,32921184.02,172176153.8,15000326.63,32874243.36,35538813.17,28224095.09,7410257.97,9101312,0,19673915.65,9422181.78,0,1642039.85,0
5/2/2023,1225561822,304402659.1,129077580.4,97680119.87,65247159.54,52972616.18,22272371.25,155355862.7,12145130.11,28369583.33,20027248.16,26896568.06,6898969.04,8067213,0,6710640.8,9063898.16,0,1130442,0
5/3/2023,1338050393,305510398.5,147736061.8,76440747.37,66068554.23,38246830.03,40586299.05,176355232.9,25152428.97,47675562.06,24001065.19,32421099.72,10132876.73,7278624,0,10560266.24,8072280.07,0,1428154.52,0
5/4/2023,1137666908,269152576.4,106502356.1,130106073.5,56619506.92,47889632.37,24961992.51,93592807.56,27637664.73,23572308.91,25525524.35,25636680.97,8808314.78,5028325,0,9521616.49,8724650.25,0,2754000.77,0
5/5/2023,2240061490,394987345.6,103292873.8,162638588.7,107524653.4,27876043.82,35786960.18,146197792.2,30107554.97,36728221.46,31108161.68,23400233.83,9365666.76,6709542,0,6727944.09,8556554.25,0,2847146.07,0
5/6/2023,1950187708,348836421.3,107157601.6,437214510.8,105818776.1,39265405.73,27999559.96,150022788.9,19542564.37,38035368.96,22254211.52,38742081.66,8405989.32,7376248,0,6219045.62,7351674,0,908259.76,0
5/7/2023,1089104198,173848552,73177747.74,212345162.3,58162861.59,18467000.54,15679418.01,123894460.2,19203206.46,27408804.49,13156016,11549958.11,5428551.49,5853948,0,3899502.07,5585310.37,0,631874.28,0
5/8/2023,1896752190,387333211.7,138869763.2,225830230.1,108224510.2,34795058.6,29178350.58,197479548.2,46369357.51,44432971.1,49568057.42,23735217.08,9971909.43,11514970,10.01,5347460.09,10003322.89,0,1157681.06,0
5/9/2023,1006573498,220837848.4,125238737.9,57250673.96,66188145.99,25235464.73,52863312.09,107244265.8,55894673.46,31273673.24,25511829.48,24577250.31,5151229.24,7449962,67094.55,3081200.34,5204291.15,0,643646.31,0
5/10/2023,1566101097,263551370.8,148761726.9,39958369.51,86949433.98,74546329.05,45145423.56,161101101.6,16712419.83,43439013.51,29672251.87,20336464.5,7302911.08,9127267,1075639.46,4728660.82,9758817.99,0,1768621.98,0
5/11/2023,1400610654,262183076.4,154538844.9,105270321.3,79055774.2,55987781.49,32537487.6,124728184.5,20408691.59,29875524.03,29407260.83,25763548.96,7839406.76,9042394,12137032.91,4205944.47,7821312.8,0,1966848.4,0
5/12/2023,1546594062,327031304.3,152331314,70780952.65,74789540.34,143413965.5,30900360.41,138443658.1,41008112.88,38336191.56,26593297.27,33281661.15,8746683.87,7668750,15503957.19,4352017.74,6730680.25,0,1250405.79,0
