Date,Bittensor ($),Tornado Cash ($),Chainlink ($),Bounce Finance ($),Livepeer ($),Ethereum Name Service ($),Helium ($),UMA ($),Aragon ($),Gitcoin ($),Render Network ($),Akash Network ($),Instadapp ($),Swarm ($),Ripple ($),Worldcoin ($),The Graph ($),Arkham ($),Pocket Network ($),Pyth Network ($)
2022-12-31,,3.91,5.55,3.96,4.50,10.71,1.58,1.51,2.22,1.28,0.40,0.19,0.42,0.42,0.35,,0.06,,0.06,
2023-01-01,,4.16,5.61,4.08,4.52,10.85,1.53,1.51,2.21,1.29,0.40,0.19,0.43,0.43,0.34,,0.06,,0.06,
2023-01-02,,4.07,5.69,4.10,4.66,11.27,1.52,1.52,2.08,1.31,0.41,0.20,0.42,0.43,0.34,,0.06,,0.06,
2023-01-03,,3.97,5.62,4.06,4.63,11.18,1.61,1.53,2.08,1.33,0.41,0.20,0.42,0.42,0.35,,0.06,,0.06,
2023-01-04,,3.99,5.78,4.08,4.63,11.69,1.61,1.56,2.17,1.29,0.42,0.20,0.40,0.41,0.34,,0.06,,0.06,
2023-01-05,,4.05,5.65,4.11,4.52,11.33,1.68,1.55,2.14,1.35,0.42,0.20,0.50,0.41,0.35,,0.06,,0.06,
2023-01-06,,3.92,5.70,4.06,4.39,11.53,1.77,1.54,2.08,1.32,0.42,0.20,0.50,0.41,0.34,,0.06,,0.05,
2023-01-07,,3.96,5.81,4.16,4.49,11.55,1.84,1.56,2.10,1.33,0.41,0.21,0.50,0.41,0.35,,0.06,,0.05,
2023-01-08,,3.91,5.95,4.25,4.70,12.06,1.82,1.59,2.21,1.35,0.43,0.21,0.50,0.40,0.34,,0.07,,0.05,
2023-01-09,,4.13,6.05,4.35,4.86,12.17,1.83,1.67,2.31,1.37,0.44,0.23,0.50,0.41,0.35,,0.07,,0.05,
2023-01-10,,4.12,6.14,4.33,5.08,12.29,1.94,1.72,2.35,1.44,0.45,0.23,0.52,0.41,0.35,,0.07,,0.05,
2023-01-11,,4.10,6.28,4.35,5.12,12.57,2.00,1.71,2.40,1.44,0.45,0.20,0.52,0.43,0.35,,0.07,,0.05,
2023-01-12,,4.13,6.36,4.49,5.23,12.66,2.04,1.73,2.37,1.48,0.46,0.22,0.52,0.43,0.38,,0.07,,0.06,
2023-01-13,,4.26,6.59,4.65,5.49,13.37,2.18,1.78,2.58,1.50,0.54,0.23,0.52,0.43,0.38,,0.08,,0.06,
2023-01-14,,4.54,6.84,4.82,5.93,13.93,2.38,1.85,2.67,1.56,0.56,0.24,0.57,0.43,0.39,,0.08,,0.06,
2023-01-15,,6.83,6.68,4.93,6.03,14.06,2.77,1.84,2.71,1.64,0.57,0.25,0.56,0.47,0.40,,0.09,,0.06,
2023-01-16,,5.81,6.67,4.94,6.18,14.81,3.02,1.90,2.67,1.66,0.62,0.25,0.62,0.47,0.38,,0.08,,0.06,
2023-01-17,,5.58,6.83,5.01,6.17,14.23,3.05,1.88,2.58,1.61,0.58,0.24,0.59,0.46,0.39,,0.08,,0.06,
2023-01-18,,4.85,6.33,4.61,5.46,13.47,3.28,1.77,2.46,1.54,0.54,0.25,0.57,0.47,0.39,,0.07,,0.06,
2023-01-19,,5.24,6.50,4.73,5.46,14.03,3.07,1.82,2.69,1.43,0.56,0.23,0.58,0.45,0.38,,0.08,,0.05,
2023-01-20,,5.61,6.93,5.05,6.34,15.10,2.96,1.94,2.95,1.47,0.71,0.23,0.84,0.45,0.39,,0.08,,0.05,
2023-01-21,,5.55,6.87,5.10,6.32,14.66,3.16,1.96,2.98,1.65,0.68,0.25,0.83,0.46,0.41,,0.08,,0.05,
2023-01-22,,5.24,6.98,5.31,6.49,14.50,3.00,1.96,3.02,1.61,0.68,0.27,0.76,0.47,0.40,,0.08,,0.06,
2023-01-23,,6.31,7.03,5.41,6.79,14.83,2.96,1.99,3.05,1.73,0.86,0.27,0.75,0.47,0.40,,0.09,,0.06,
2023-01-24,,5.70,6.66,5.12,6.62,13.85,2.94,2.16,2.87,1.73,0.78,0.28,0.78,0.48,0.43,,0.09,,0.06,
2023-01-25,,6.08,7.02,5.40,7.75,15.03,2.74,2.07,2.94,1.65,0.87,0.28,0.75,0.48,0.41,,0.09,,0.06,
2023-01-26,,5.80,7.19,5.45,7.57,15.23,2.79,2.08,2.99,1.79,0.89,0.28,0.76,0.48,0.42,,0.09,,0.06,
2023-01-27,,5.97,7.36,5.47,7.55,16.82,2.85,2.05,3.04,1.80,0.87,0.30,0.73,0.51,0.41,,0.10,,0.07,
2023-01-28,,5.98,7.20,5.54,7.43,15.96,2.94,2.09,2.95,1.79,1.19,0.32,0.75,0.52,0.41,,0.09,,0.07,
2023-01-29,,6.03,7.41,5.66,7.56,16.09,2.90,2.14,3.04,1.84,1.29,0.35,0.74,0.53,0.41,,0.10,,0.07,
2023-01-30,,5.74,6.89,5.17,7.06,16.27,2.95,1.99,3.08,1.97,1.19,0.35,0.84,0.55,0.41,,0.09,,0.07,
2023-01-31,,5.93,6.95,5.29,7.36,15.92,2.68,2.02,3.20,1.84,1.42,0.33,0.84,0.52,0.40,,0.09,,0.07,
2023-02-01,,5.88,7.21,5.57,7.41,16.26,2.66,2.07,3.09,1.92,1.54,0.33,0.83,0.52,0.41,,0.09,,0.06,
2023-02-02,,6.05,7.10,5.58,7.55,16.29,2.99,2.06,3.09,1.99,1.69,0.37,0.84,0.53,0.41,,0.09,,0.06,
2023-02-03,,6.92,7.27,5.75,8.48,16.50,2.86,2.12,3.15,1.97,1.70,0.39,0.87,0.56,0.41,,0.10,,0.06,
2023-02-04,,6.54,7.23,5.68,8.54,15.97,2.91,2.12,3.11,2.00,1.67,0.39,0.87,0.54,0.41,,0.11,,0.06,
2023-02-05,,6.47,6.97,5.78,8.43,15.23,2.89,2.09,2.90,2.07,1.76,0.40,0.89,0.53,0.41,,0.13,,0.06,
2023-02-06,,6.56,6.84,5.85,8.90,14.80,2.80,2.06,2.87,2.08,1.86,0.39,0.91,0.53,0.40,,0.13,,0.06,
2023-02-07,,7.14,7.20,6.26,10.55,16.09,2.81,2.15,3.07,1.99,2.16,0.39,0.93,0.52,0.39,,0.21,,0.06,
2023-02-08,,8.02,7.10,6.00,10.17,15.31,3.03,2.15,2.96,2.20,1.74,0.52,0.97,0.54,0.40,,0.18,,0.06,
2023-02-09,,7.21,6.99,5.43,8.77,14.04,3.03,1.93,2.71,2.05,1.36,0.47,0.99,0.52,0.40,,0.15,,0.06,
2023-02-10,,6.96,6.90,5.44,8.99,13.93,2.52,1.90,2.85,1.77,1.47,0.51,0.93,0.50,0.38,,0.17,,0.07,
2023-02-11,,7.84,7.02,5.71,9.64,14.47,2.47,1.96,2.86,1.72,1.43,0.54,0.98,0.49,0.38,,0.16,,0.08,
2023-02-12,,10.65,6.82,5.64,9.11,14.14,2.52,1.92,2.76,1.76,1.55,0.56,0.89,0.50,0.39,,0.15,,0.08,
2023-02-13,,11.92,6.71,5.47,8.81,13.86,2.48,1.90,2.72,1.75,1.49,0.61,0.91,0.50,0.38,,0.15,,0.09,
2023-02-14,,10.41,6.81,5.71,9.25,14.58,2.44,1.96,2.83,1.74,1.74,0.51,0.88,0.51,0.37,,0.17,,0.08,
2023-02-15,,10.88,7.28,6.10,9.64,15.40,2.47,2.09,2.97,1.84,2.02,0.52,0.86,0.52,0.38,,0.19,,0.07,
2023-02-16,,10.53,7.02,6.36,9.37,14.62,2.69,2.03,2.82,1.97,1.76,0.55,0.98,0.52,0.40,,0.16,,0.08,
2023-02-17,,9.66,7.67,6.56,9.17,15.45,2.52,2.15,3.05,2.03,1.84,0.53,0.86,0.53,0.39,,0.17,,0.09,
2023-02-18,,9.13,8.02,6.78,9.17,16.12,2.79,2.16,3.03,2.14,1.83,0.53,0.84,0.58,0.40,,0.18,,0.08,
2023-02-19,,8.87,8.00,6.89,8.96,16.50,2.81,2.27,3.05,2.31,1.71,0.53,0.80,0.59,0.39,,0.17,,0.08,
2023-02-20,,8.68,7.99,7.26,9.08,17.69,2.88,2.25,3.08,2.15,1.70,0.56,0.85,0.68,0.39,,0.17,,0.08,
2023-02-21,,8.38,7.62,6.98,8.60,16.40,3.20,2.51,2.91,2.25,1.68,0.59,0.85,0.73,0.40,,0.17,,0.07,
2023-02-22,,8.31,7.71,6.72,8.45,16.28,3.07,2.42,2.95,2.22,1.63,0.53,1.01,0.68,0.39,,0.16,,0.07,
2023-02-23,,9.18,7.94,6.65,8.40,16.35,2.97,2.36,2.98,2.10,1.57,0.51,0.92,0.71,0.40,,0.16,,0.06,
2023-02-24,,8.28,7.43,6.20,7.78,15.71,2.93,2.24,2.86,2.18,1.44,0.51,0.96,0.66,0.39,,0.15,,0.07,
2023-02-25,,7.81,7.37,6.26,7.49,15.04,2.74,2.17,2.83,2.00,1.40,0.48,0.93,0.65,0.38,,0.15,,0.06,
2023-02-26,,8.50,7.48,6.43,7.88,16.38,2.70,2.23,2.83,2.10,1.54,0.47,0.94,0.64,0.38,,0.16,,0.06,
2023-02-27,,8.16,7.25,6.23,7.50,16.30,2.73,2.28,2.71,2.09,1.48,0.50,0.94,0.63,0.38,,0.16,,0.06,
2023-02-28,,7.90,7.21,6.20,7.28,15.19,2.74,2.18,2.67,2.38,1.46,0.48,0.94,0.62,0.38,,0.15,,0.06,
2023-03-01,,8.36,7.55,6.40,7.29,16.13,2.62,2.23,2.74,2.29,1.56,0.48,0.98,0.61,0.38,,0.16,,0.06,
2023-03-02,,8.16,7.27,6.09,7.06,15.57,2.76,2.21,2.69,2.20,1.52,0.45,1.08,0.60,0.38,,0.15,,0.06,
2023-03-03,100.93,7.65,6.94,5.63,6.41,14.23,2.68,2.05,2.47,2.10,1.34,0.43,1.05,0.58,0.38,,0.15,,0.06,
2023-03-04,100.93,8.06,6.83,5.57,5.98,13.97,2.49,2.07,2.39,1.83,1.23,0.42,1.04,0.55,0.38,,0.14,,0.06,
2023-03-05,100.70,7.89,6.95,5.71,6.16,13.87,2.40,2.09,2.36,1.77,1.19,0.41,1.03,0.55,0.38,,0.14,,0.06,
2023-03-06,99.42,7.87,6.85,5.59,6.24,13.78,2.41,2.06,2.39,1.77,1.21,0.42,1.05,0.56,0.37,,0.14,,0.06,
2023-03-07,87.11,7.71,6.87,5.47,5.95,13.86,2.41,2.01,2.37,1.78,1.17,0.41,1.06,0.56,0.37,,0.14,,0.06,
2023-03-08,84.82,7.26,6.58,5.12,5.82,12.81,2.32,1.89,2.18,1.76,1.06,0.39,1.04,0.57,0.38,,0.13,,0.06,
2023-03-09,79.04,6.59,6.16,4.97,5.45,12.15,2.15,1.78,2.05,1.77,1.04,0.37,1.05,0.57,0.39,,0.12,,0.06,
2023-03-10,76.07,6.21,6.26,4.94,5.41,12.43,2.03,1.80,2.09,1.55,1.06,0.36,1.32,0.55,0.37,,0.12,,0.05,
2023-03-11,77.45,5.96,6.21,4.94,5.22,12.21,2.05,1.80,2.13,1.55,0.99,0.34,1.43,0.55,0.37,,0.12,,0.05,
2023-03-12,76.01,6.49,6.62,5.34,5.41,13.13,2.04,1.90,2.35,1.50,1.27,0.30,1.30,0.49,0.37,,0.13,,0.06,
2023-03-13,73.19,6.68,6.78,5.73,5.79,13.22,2.25,1.99,2.40,1.67,1.28,0.32,1.41,0.53,0.37,,0.15,,0.06,
2023-03-14,79.64,6.97,6.95,5.82,6.15,13.86,2.39,2.00,2.42,1.71,1.38,0.34,1.62,0.53,0.37,,0.15,,0.06,
2023-03-15,83.43,6.87,6.55,5.51,5.62,12.68,2.24,1.95,2.30,1.79,1.27,0.35,1.74,0.58,0.37,,0.14,,0.06,
2023-03-16,80.48,6.86,6.67,5.85,5.73,13.63,1.96,2.14,2.35,1.62,1.34,0.33,1.63,0.55,0.36,,0.15,,0.06,
2023-03-17,79.53,8.04,7.25,6.19,6.37,14.79,1.90,2.16,2.48,1.64,1.55,0.33,1.66,0.55,0.37,,0.16,,0.06,
2023-03-18,75.15,7.99,6.94,5.95,6.25,14.21,1.66,2.06,2.37,1.80,1.45,0.35,1.71,0.55,0.38,,0.16,,0.06,
2023-03-19,76.86,8.01,7.08,5.98,6.34,14.42,1.53,2.10,2.45,1.83,1.49,0.34,1.59,0.54,0.38,,0.16,,0.06,
2023-03-20,75.18,7.32,7.07,5.80,6.31,13.65,1.58,2.12,2.35,1.89,1.34,0.34,1.51,0.55,0.39,,0.15,,0.05,
2023-03-21,84.92,7.43,7.41,5.64,6.57,14.20,1.41,2.09,2.39,1.85,1.34,0.34,1.41,0.54,0.38,,0.15,,0.05,
2023-03-22,81.12,7.08,7.17,5.39,6.08,13.55,1.31,2.04,2.32,2.10,1.39,0.33,1.47,0.53,0.47,,0.14,,0.05,
2023-03-23,80.11,7.15,7.61,5.53,7.18,13.93,1.23,2.11,2.44,2.27,1.34,0.31,1.39,0.51,0.43,,0.15,,0.05,
2023-03-24,72.58,7.01,7.21,5.29,6.84,13.35,1.24,2.03,2.41,2.27,1.21,0.31,1.47,0.51,0.45,,0.14,,0.05,
2023-03-25,73.79,6.84,7.07,5.31,6.89,13.09,1.37,2.01,2.32,2.17,1.15,0.30,1.41,0.51,0.43,,0.14,,0.05,
2023-03-26,71.47,6.95,7.28,5.38,7.01,13.30,1.45,2.06,2.39,2.32,1.22,0.31,1.41,0.52,0.45,,0.14,,0.05,
2023-03-27,70.12,6.52,6.86,5.48,6.55,12.69,1.43,2.18,2.21,2.44,1.14,0.31,1.47,0.52,0.45,,0.13,,0.05,
2023-03-28,69.33,6.76,6.95,5.50,6.69,13.12,1.31,2.11,2.29,1.95,1.17,0.30,1.46,0.51,0.48,,0.14,,0.04,
2023-03-29,66.06,6.89,7.38,5.61,6.97,13.53,1.35,2.10,2.48,1.88,1.29,0.30,1.47,0.51,0.52,,0.15,,0.04,
2023-03-30,65.11,6.85,7.24,5.39,6.96,13.28,1.42,2.08,2.48,1.90,1.26,0.31,1.69,0.51,0.55,,0.14,,0.05,
2023-03-31,66.28,6.80,7.61,5.65,7.13,13.47,1.34,2.08,2.57,1.84,1.37,0.31,1.70,0.52,0.54,,0.15,,0.05,
2023-04-01,63.24,7.10,7.52,5.61,7.15,13.52,1.37,2.13,2.54,1.87,1.35,0.31,1.73,0.51,0.54,,0.14,,0.05,
2023-04-02,61.86,6.93,7.24,5.54,6.95,13.19,1.34,2.07,2.56,1.84,1.27,0.31,1.75,0.50,0.51,,0.14,,0.05,
2023-04-03,59.99,6.87,7.26,5.69,6.90,13.11,1.30,2.04,2.59,1.77,1.29,0.31,1.61,0.49,0.52,,0.14,,0.05,
2023-04-04,59.86,6.96,7.39,5.72,7.04,13.50,1.30,2.07,2.71,1.81,1.34,0.29,1.59,0.48,0.50,,0.14,,0.05,
2023-04-05,59.75,7.02,7.33,5.81,7.05,13.34,1.38,2.09,2.82,1.81,1.33,0.30,1.67,0.49,0.50,,0.15,,0.04,
2023-04-06,58.57,7.44,7.18,5.63,6.98,13.14,1.38,2.06,2.96,1.83,1.30,0.30,1.67,0.49,0.51,,0.15,,0.04,
2023-04-07,60.28,7.22,7.27,5.54,6.91,13.04,1.38,2.05,3.00,1.82,1.30,0.29,1.65,0.49,0.50,,0.14,,0.04,
2023-04-08,57.16,8.86,7.12,5.76,6.87,12.88,1.35,2.06,3.20,1.80,1.27,0.29,1.63,0.49,0.51,,0.14,,0.04,
2023-04-09,60.31,8.31,7.19,5.85,7.05,12.86,1.42,2.08,3.13,1.78,1.30,0.28,1.53,0.49,0.51,,0.14,,0.04,
2023-04-10,55.79,8.56,7.34,5.97,7.20,13.22,1.45,2.12,3.11,1.82,1.47,0.28,1.55,0.49,0.51,,0.15,,0.04,
2023-04-11,58.70,8.28,7.29,5.81,6.91,13.20,1.45,2.08,3.33,1.86,1.59,0.29,1.58,0.49,0.52,,0.15,,0.04,
2023-04-12,60.92,8.31,7.24,5.80,6.53,13.41,1.45,2.10,3.33,1.86,1.61,0.28,1.59,0.48,0.52,,0.15,,0.05,
2023-04-13,61.15,9.49,7.46,5.95,6.45,13.65,1.57,2.12,3.60,1.85,1.60,0.28,1.58,0.47,0.51,,0.15,,0.05,
2023-04-14,62.99,9.51,7.76,5.89,6.52,14.02,1.79,2.13,3.66,1.89,1.74,0.34,1.72,0.46,0.51,,0.16,,0.05,
2023-04-15,62.06,9.57,8.01,5.92,6.40,13.92,1.86,2.10,3.55,1.95,1.69,0.36,1.81,0.47,0.52,,0.17,,0.04,
2023-04-16,59.87,10.20,8.12,5.93,6.63,14.68,1.80,2.15,3.56,1.92,1.77,0.36,1.78,0.48,0.52,,0.17,,0.04,
2023-04-17,57.36,9.60,8.18,5.82,6.41,14.13,1.79,2.11,3.62,1.94,1.98,0.36,1.74,0.47,0.52,,0.17,,0.04,
2023-04-18,57.06,9.58,8.60,6.17,6.62,14.47,1.93,2.14,3.85,1.88,2.06,0.34,1.68,0.46,0.51,,0.17,,0.04,
2023-04-19,55.82,8.63,7.72,5.59,5.72,13.10,1.88,1.97,3.58,1.92,1.90,0.33,1.66,0.47,0.53,,0.15,,0.04,
2023-04-20,55.43,9.38,7.55,5.55,5.80,12.92,1.75,2.02,3.47,1.69,1.92,0.30,1.59,0.46,0.49,,0.15,,0.04,
2023-04-21,53.63,8.19,7.11,5.26,5.52,12.02,1.82,1.92,3.28,1.64,1.65,0.30,1.59,0.46,0.47,,0.14,,0.04,
2023-04-22,53.48,8.08,7.17,5.54,5.59,12.23,1.78,1.94,3.30,1.55,1.81,0.29,1.50,0.43,0.45,,0.14,,0.04,
2023-04-23,51.05,8.55,7.06,5.39,5.54,12.04,1.90,1.93,3.28,1.61,1.70,0.29,1.53,0.43,0.47,,0.14,,0.04,
2023-04-24,47.92,8.73,7.10,5.62,5.67,12.09,1.85,1.88,3.15,1.60,1.79,0.28,1.50,0.43,0.47,,0.14,,0.04,
2023-04-25,48.50,8.83,7.26,5.59,5.51,12.14,1.83,1.89,3.31,1.60,2.01,0.28,1.52,0.43,0.46,,0.14,,0.04,
2023-04-26,46.78,7.95,6.99,5.38,5.67,11.84,1.89,1.88,3.27,1.66,2.31,0.28,1.50,0.43,0.47,,0.14,,0.04,
2023-04-27,48.99,8.19,7.15,5.45,5.77,12.14,1.83,1.90,3.34,1.65,2.36,0.29,1.52,0.43,0.46,,0.14,,0.04,
2023-04-28,47.04,8.28,7.03,5.39,5.51,12.21,1.80,1.89,3.27,1.66,2.40,0.28,1.57,0.43,0.47,,0.14,,0.04,
2023-04-29,48.33,8.13,7.19,5.49,5.54,12.39,1.82,1.96,3.33,1.66,2.38,0.28,1.55,0.42,0.48,,0.14,,0.04,
2023-04-30,44.77,7.89,7.01,5.39,5.54,11.94,1.80,1.90,3.24,1.71,2.39,0.27,1.53,0.42,0.48,,0.13,,0.04,
2023-05-01,42.31,7.60,6.90,5.34,5.27,11.63,1.77,2.00,3.08,1.68,2.23,0.27,1.54,0.41,0.47,,0.13,,0.04,
2023-05-02,41.42,7.76,6.98,5.52,5.38,11.84,1.66,2.13,3.12,1.66,2.05,0.25,1.44,0.41,0.47,,0.13,,0.04,
2023-05-03,44.37,7.53,7.11,5.46,5.57,11.90,1.64,2.03,2.91,1.74,2.28,0.26,1.46,0.40,0.47,,0.14,,0.04,
2023-05-04,47.24,7.41,6.98,5.39,5.46,11.82,1.61,2.08,2.85,1.77,2.23,0.25,1.46,0.41,0.46,,0.13,,0.04,
2023-05-05,43.52,7.37,7.25,5.65,5.56,12.13,1.58,2.90,3.05,1.77,2.18,0.26,1.44,0.40,0.46,,0.13,,0.05,
2023-05-06,40.24,6.68,6.96,5.58,5.12,11.13,1.56,2.37,2.98,1.86,2.07,0.26,1.44,0.40,0.47,,0.13,,0.04,
2023-05-07,38.92,6.82,6.88,5.37,4.96,10.88,1.48,2.86,3.00,1.66,2.10,0.26,1.45,0.44,0.46,,0.12,,0.04,
2023-05-08,43.18,6.17,6.59,5.02,4.45,10.31,1.47,2.67,2.76,1.59,1.86,0.25,1.45,0.45,0.45,,0.12,,0.04,
2023-05-09,40.91,6.24,6.50,5.01,4.69,10.33,1.31,2.78,2.87,1.43,1.74,0.24,1.34,0.45,0.43,,0.11,,0.04,
2023-05-10,39.26,6.24,6.59,5.13,4.75,10.55,1.41,2.60,3.33,1.35,1.84,0.23,1.27,0.44,0.43,,0.12,,0.04,
2023-05-11,39.56,6.00,6.36,4.88,4.71,10.17,1.46,2.40,3.04,1.41,1.71,0.24,1.37,0.44,0.43,,0.11,,0.04,
2023-05-12,37.89,6.13,6.61,4.97,4.73,10.36,1.35,2.39,3.19,1.36,1.79,0.24,1.27,0.43,0.42,,0.12,,0.04,
2023-05-13,35.34,6.19,6.51,4.88,4.64,10.25,1.40,2.32,3.12,1.39,1.84,0.24,1.34,0.43,0.43,,0.12,,0.04,
2023-05-14,35.33,6.17,6.52,4.85,4.59,10.36,1.34,2.34,3.09,1.36,1.83,0.25,1.37,0.42,0.43,,0.12,,0.04,
2023-05-15,35.14,6.41,6.63,4.90,4.59,10.53,1.37,2.31,3.22,1.37,1.82,0.26,1.36,0.43,0.43,,0.13,,0.04,
2023-05-16,34.33,6.40,6.64,4.98,4.60,10.57,1.32,2.19,3.29,1.37,1.95,0.25,1.39,0.44,0.43,,0.12,,0.04,
2023-05-17,43.93,6.68,6.74,4.92,4.95,10.69,1.32,2.21,3.25,1.39,2.32,0.27,1.41,0.43,0.44,,0.12,,0.04,
2023-05-18,49.99,6.48,6.51,4.97,4.86,10.28,1.36,2.20,3.20,1.45,2.40,0.29,1.40,0.43,0.45,,0.12,,0.04,
2023-05-19,48.01,6.44,6.49,5.08,5.02,10.39,1.33,2.17,3.35,1.39,2.33,0.28,1.36,0.42,0.46,,0.12,,0.04,
2023-05-20,49.85,5.93,6.51,5.09,5.03,10.42,1.35,2.15,3.43,1.43,2.37,0.32,1.35,0.42,0.47,,0.12,,0.04,
2023-05-21,53.97,4.38,6.41,4.92,4.83,10.07,1.42,2.05,3.45,1.44,2.48,0.33,1.34,0.41,0.47,,0.12,,0.04,
2023-05-22,47.95,4.09,6.51,5.25,4.87,10.09,1.41,2.11,3.54,1.41,2.47,0.35,1.37,0.41,0.46,,0.12,,0.04,
2023-05-23,48.62,4.02,6.52,4.97,4.96,10.34,1.47,2.07,3.67,1.41,2.69,0.38,1.37,0.41,0.46,,0.12,,0.03,
2023-05-24,49.50,3.70,6.33,4.66,5.13,9.87,1.51,1.98,3.56,1.45,2.66,0.37,1.38,0.41,0.47,,0.12,,0.04,
2023-05-25,44.85,3.91,6.29,4.71,5.03,9.91,1.45,1.98,3.52,1.40,2.70,0.34,1.37,0.39,0.45,,0.12,,0.04,
2023-05-26,46.44,3.90,6.34,4.79,5.06,10.35,1.44,2.01,3.38,1.39,2.73,0.42,1.34,0.39,0.45,,0.12,,0.03,
2023-05-27,58.43,3.90,6.43,4.85,4.93,10.42,1.40,2.01,3.47,1.40,2.64,0.45,1.41,0.38,0.47,,0.12,,0.03,
2023-05-28,63.97,4.09,6.62,4.92,5.13,10.77,1.41,2.07,3.54,1.43,2.77,0.48,1.39,0.38,0.47,,0.12,,0.03,
2023-05-29,63.28,4.11,6.63,4.84,5.03,10.59,1.42,1.99,3.59,1.46,2.54,0.61,1.46,0.38,0.48,,0.13,,0.03,
2023-05-30,67.04,3.88,6.60,4.82,5.08,10.45,1.41,2.00,3.57,1.44,2.60,0.56,1.43,0.37,0.49,,0.13,,0.04,
2023-05-31,62.58,3.95,6.49,4.75,5.00,10.02,1.40,1.93,3.52,1.41,2.51,0.64,1.47,0.38,0.52,,0.13,,0.03,
2023-06-01,59.02,3.80,6.34,4.81,5.08,9.96,1.37,1.92,3.57,1.35,2.52,0.65,1.45,0.37,0.52,,0.13,,0.03,
2023-06-02,54.62,3.99,6.45,4.84,5.14,10.20,1.39,1.95,3.58,1.35,2.59,0.63,1.42,0.36,0.51,,0.13,,0.03,
2023-06-03,63.34,3.88,6.39,4.84,5.12,10.06,1.44,1.98,3.56,1.37,2.59,0.60,1.48,0.36,0.53,,0.13,,0.03,
2023-06-04,61.82,3.91,6.45,4.82,5.11,10.08,1.46,1.97,3.56,1.35,2.68,0.62,1.46,0.35,0.52,,0.13,,0.03,
2023-06-05,58.04,3.68,6.07,4.38,4.57,9.29,1.50,1.77,3.32,1.36,2.29,0.66,1.42,0.37,0.54,,0.11,,0.04,
2023-06-06,50.73,3.71,6.25,4.52,5.21,9.48,1.41,1.79,3.56,1.19,2.42,0.60,1.40,0.35,0.51,,0.12,,0.03,
2023-06-07,54.79,3.39,5.90,4.26,4.70,9.00,1.46,1.79,3.34,1.21,2.20,0.65,1.42,0.34,0.53,,0.11,,0.03,
2023-06-08,49.67,3.59,6.00,4.27,4.74,9.00,1.39,1.77,3.37,1.13,2.27,0.62,1.38,0.31,0.52,,0.11,,0.03,
2023-06-09,50.76,3.78,5.98,4.29,4.58,9.02,1.43,1.74,3.37,1.13,2.28,0.61,1.38,0.32,0.53,,0.11,,0.04,
2023-06-10,50.86,3.38,5.23,3.87,3.79,7.66,1.40,1.52,3.12,1.13,1.91,0.58,1.41,0.30,0.54,,0.10,,0.04,
2023-06-11,44.92,3.41,5.17,3.81,3.75,7.42,1.27,1.53,3.16,0.89,1.96,0.50,1.33,0.28,0.51,,0.10,,0.03,
2023-06-12,50.30,3.30,5.17,3.81,3.83,7.60,1.31,1.52,3.07,0.89,1.93,0.53,1.30,0.29,0.52,,0.10,,0.03,
2023-06-13,52.82,3.43,5.29,3.80,3.86,7.54,1.27,1.52,2.99,0.95,1.92,0.47,1.31,0.28,0.53,,0.10,,0.03,
2023-06-14,54.41,3.37,5.23,3.59,3.76,7.26,1.26,1.47,3.00,0.98,1.82,0.47,1.31,0.28,0.52,,0.10,,0.03,
2023-06-15,54.08,3.65,5.31,3.60,3.84,7.34,1.24,1.48,3.28,0.95,1.89,0.47,1.22,0.28,0.48,,0.10,,0.03,
2023-06-16,48.96,3.59,5.30,3.70,3.96,7.69,1.25,1.50,3.44,0.96,1.91,0.51,1.22,0.28,0.48,,0.10,,0.04,
2023-06-17,54.12,3.61,5.28,3.72,3.99,7.85,1.25,1.51,3.78,0.96,2.11,0.62,1.24,0.30,0.48,,0.10,,0.04,
2023-06-18,54.33,3.59,5.15,3.71,3.88,7.66,1.21,1.49,3.79,0.99,1.99,0.69,1.25,0.30,0.48,,0.10,,0.04,
2023-06-19,49.90,3.56,5.12,3.82,4.03,7.88,1.19,1.50,3.96,0.96,2.04,0.62,1.24,0.31,0.49,,0.10,,0.03,
2023-06-20,52.65,3.56,5.27,3.86,4.10,8.04,1.20,1.58,4.36,0.96,2.07,0.62,1.21,0.30,0.49,,0.10,,0.03,
2023-06-21,52.20,3.69,5.58,3.98,4.39,8.31,1.27,1.64,4.53,1.01,2.31,0.65,1.29,0.30,0.49,,0.11,,0.03,
2023-06-22,58.88,3.72,5.56,3.99,4.35,8.07,1.30,1.59,4.30,1.11,2.17,0.65,1.40,0.31,0.50,,0.11,,0.03,
2023-06-23,51.99,3.97,6.06,4.05,4.20,8.52,1.25,1.60,4.32,1.10,2.17,0.65,1.36,0.30,0.50,,0.11,,0.03,
2023-06-24,52.64,3.88,6.13,4.01,4.21,8.62,1.26,1.60,4.09,1.12,2.04,0.66,1.38,0.30,0.50,,0.11,,0.03,
2023-06-25,51.13,4.15,6.14,4.10,4.42,9.03,1.23,1.68,4.04,1.13,2.05,0.66,1.38,0.37,0.49,,0.11,,0.03,
2023-06-26,50.18,4.05,6.07,4.01,4.29,8.69,1.27,1.61,3.96,1.15,2.04,0.63,1.44,0.39,0.49,,0.11,,0.03,
2023-06-27,47.34,4.00,6.20,4.01,4.43,8.96,1.22,1.62,4.01,1.13,2.07,0.60,1.34,0.40,0.48,,0.11,,0.03,
